_id,CALENDAR_YEAR,LOCATION_ID,LOCATION,AGE_GROUP_PUBLIC,EXPERIENCING_HOMELESSNESS_CNT
1930,2022,CA-507,Marin County CoC,35-44,282
1931,2022,CA-507,Marin County CoC,45-54,268
1932,2022,CA-507,Marin County CoC,55-64,285
1933,2022,CA-507,Marin County CoC,65+,182
1934,2022,CA-507,Marin County CoC,Invalid,*
1935,2022,CA-507,Marin County CoC,Under 18,403
1936,2022,CA-507,Marin County CoC,Unknown,20
1937,2022,CA-508,Santa Cruz County CoC,18-24,129
1938,2022,CA-508,Santa Cruz County CoC,25-34,204
1939,2022,CA-508,Santa Cruz County CoC,35-44,263
1940,2022,CA-508,Santa Cruz County CoC,45-54,221
1941,2022,CA-508,Santa Cruz County CoC,55-64,254
1942,2022,CA-508,Santa Cruz County CoC,65+,214
1943,2022,CA-508,Santa Cruz County CoC,Invalid,*
1944,2022,CA-508,Santa Cruz County CoC,Under 18,550
1945,2022,CA-509,Mendocino County CoC,18-24,88
1946,2022,CA-509,Mendocino County CoC,25-34,264
1947,2022,CA-509,Mendocino County CoC,35-44,318
1948,2022,CA-509,Mendocino County CoC,45-54,268
1949,2022,CA-509,Mendocino County CoC,55-64,214
1950,2022,CA-509,Mendocino County CoC,65+,127
1951,2022,CA-509,Mendocino County CoC,Invalid,*
1952,2022,CA-509,Mendocino County CoC,Under 18,336
1953,2022,CA-509,Mendocino County CoC,Unknown,*
1954,2022,CA-510,Stanislaus County CoC,18-24,515
1955,2022,CA-510,Stanislaus County CoC,25-34,1088
1956,2022,CA-510,Stanislaus County CoC,35-44,1163
1957,2022,CA-510,Stanislaus County CoC,45-54,878
1958,2022,CA-510,Stanislaus County CoC,55-64,842
1959,2022,CA-510,Stanislaus County CoC,65+,311
1960,2022,CA-510,Stanislaus County CoC,Under 18,1485
1961,2022,CA-510,Stanislaus County CoC,Unknown,14
1962,2022,CA-511,San Joaquin County CoC,18-24,714
1963,2022,CA-511,San Joaquin County CoC,25-34,1466
1964,2022,CA-511,San Joaquin County CoC,35-44,1254
1965,2022,CA-511,San Joaquin County CoC,45-54,776
1966,2022,CA-511,San Joaquin County CoC,55-64,739
1967,2022,CA-511,San Joaquin County CoC,65+,341
1968,2022,CA-511,San Joaquin County CoC,Invalid,*
1969,2022,CA-511,San Joaquin County CoC,Under 18,3591
1970,2022,CA-511,San Joaquin County CoC,Unknown,65
1971,2022,CA-512,San Mateo County CoC,18-24,302
1972,2022,CA-512,San Mateo County CoC,25-34,751
1973,2022,CA-512,San Mateo County CoC,35-44,747
1974,2022,CA-512,San Mateo County CoC,45-54,729
1975,2022,CA-512,San Mateo County CoC,55-64,919
1976,2022,CA-512,San Mateo County CoC,65+,566
1977,2022,CA-512,San Mateo County CoC,Under 18,1094
1978,2022,CA-512,San Mateo County CoC,Unknown,33
1979,2022,CA-513,"Kings, Tulare Counties CoC",18-24,335
1980,2022,CA-513,"Kings, Tulare Counties CoC",25-34,674
1981,2022,CA-513,"Kings, Tulare Counties CoC",35-44,730
1982,2022,CA-513,"Kings, Tulare Counties CoC",45-54,543
1983,2022,CA-513,"Kings, Tulare Counties CoC",55-64,414
1984,2022,CA-513,"Kings, Tulare Counties CoC",65+,142
1985,2022,CA-513,"Kings, Tulare Counties CoC",Under 18,1324
1986,2022,CA-514,"Fresno, Madera Counties CoC",18-24,462
1987,2022,CA-514,"Fresno, Madera Counties CoC",25-34,1411
1988,2022,CA-514,"Fresno, Madera Counties CoC",35-44,1868
1989,2022,CA-514,"Fresno, Madera Counties CoC",45-54,1621
1990,2022,CA-514,"Fresno, Madera Counties CoC",55-64,1351
1991,2022,CA-514,"Fresno, Madera Counties CoC",65+,460
1992,2022,CA-514,"Fresno, Madera Counties CoC",Invalid,*
1993,2022,CA-514,"Fresno, Madera Counties CoC",Under 18,943
1994,2022,CA-514,"Fresno, Madera Counties CoC",Unknown,29
1995,2022,CA-515,Placer County CoC,18-24,182
1996,2022,CA-515,Placer County CoC,25-34,452
1997,2022,CA-515,Placer County CoC,35-44,488
1998,2022,CA-515,Placer County CoC,45-54,384
1999,2022,CA-515,Placer County CoC,55-64,356
2000,2022,CA-515,Placer County CoC,65+,154
2001,2022,CA-515,Placer County CoC,Under 18,477
2002,2022,CA-515,Placer County CoC,Unknown,16
2003,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,144
2004,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,348
2005,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,390
2006,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,275
2007,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,323
2008,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,185
2009,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Invalid,*
2010,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,499
2011,2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,*
2012,2022,CA-517,Napa County CoC,18-24,62
2013,2022,CA-517,Napa County CoC,25-34,141
2014,2022,CA-517,Napa County CoC,35-44,190
2015,2022,CA-517,Napa County CoC,45-54,149
2016,2022,CA-517,Napa County CoC,55-64,143
2017,2022,CA-517,Napa County CoC,65+,66
2018,2022,CA-517,Napa County CoC,Under 18,184
2019,2022,CA-517,Napa County CoC,Unknown,*
2020,2022,CA-518,Solano County CoC,18-24,83
2021,2022,CA-518,Solano County CoC,25-34,203
2022,2022,CA-518,Solano County CoC,35-44,227
2023,2022,CA-518,Solano County CoC,45-54,181
2024,2022,CA-518,Solano County CoC,55-64,272
2025,2022,CA-518,Solano County CoC,65+,128
2026,2022,CA-518,Solano County CoC,Invalid,*
2027,2022,CA-518,Solano County CoC,Under 18,182
2028,2022,CA-518,Solano County CoC,Unknown,*
2029,2022,CA-519,Butte County CoC,18-24,183
2030,2022,CA-519,Butte County CoC,25-34,408
2031,2022,CA-519,Butte County CoC,35-44,488
2032,2022,CA-519,Butte County CoC,45-54,432
2033,2022,CA-519,Butte County CoC,55-64,416
2034,2022,CA-519,Butte County CoC,65+,236
2035,2022,CA-519,Butte County CoC,Under 18,298
2036,2022,CA-519,Butte County CoC,Unknown,55
2037,2022,CA-520,Merced County CoC,18-24,225
2038,2022,CA-520,Merced County CoC,25-34,495
2039,2022,CA-520,Merced County CoC,35-44,544
2040,2022,CA-520,Merced County CoC,45-54,341
2041,2022,CA-520,Merced County CoC,55-64,311
2042,2022,CA-520,Merced County CoC,65+,122
2043,2022,CA-520,Merced County CoC,Invalid,*
2044,2022,CA-520,Merced County CoC,Under 18,978
2045,2022,CA-520,Merced County CoC,Unknown,*
2046,2022,CA-521,Yolo County CoC,18-24,101
2047,2022,CA-521,Yolo County CoC,25-34,229
2048,2022,CA-521,Yolo County CoC,35-44,253
2049,2022,CA-521,Yolo County CoC,45-54,168
2050,2022,CA-521,Yolo County CoC,55-64,194
2051,2022,CA-521,Yolo County CoC,65+,83
2052,2022,CA-521,Yolo County CoC,Under 18,470
2053,2022,CA-522,Humboldt County CoC,18-24,170
2054,2022,CA-522,Humboldt County CoC,25-34,315
2055,2022,CA-522,Humboldt County CoC,35-44,493
2056,2022,CA-522,Humboldt County CoC,45-54,399
2057,2022,CA-522,Humboldt County CoC,55-64,378
2058,2022,CA-522,Humboldt County CoC,65+,166
2059,2022,CA-522,Humboldt County CoC,Invalid,*
2060,2022,CA-522,Humboldt County CoC,Under 18,291
2061,2022,CA-522,Humboldt County CoC,Unknown,29
2062,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",18-24,56
2063,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",25-34,94
2064,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",35-44,106
2065,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",45-54,83
2066,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",55-64,61
2067,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",65+,20
2068,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Under 18,197
2069,2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
2070,2022,CA-524,"Yuba, Sutter Counties CoC",18-24,156
2071,2022,CA-524,"Yuba, Sutter Counties CoC",25-34,395
2072,2022,CA-524,"Yuba, Sutter Counties CoC",35-44,449
2073,2022,CA-524,"Yuba, Sutter Counties CoC",45-54,290
2074,2022,CA-524,"Yuba, Sutter Counties CoC",55-64,303
2075,2022,CA-524,"Yuba, Sutter Counties CoC",65+,135
2076,2022,CA-524,"Yuba, Sutter Counties CoC",Invalid,*
2077,2022,CA-524,"Yuba, Sutter Counties CoC",Under 18,907
2078,2022,CA-524,"Yuba, Sutter Counties CoC",Unknown,*
2079,2022,CA-525,El Dorado County CoC,18-24,36
2080,2022,CA-525,El Dorado County CoC,25-34,57
2081,2022,CA-525,El Dorado County CoC,35-44,66
2082,2022,CA-525,El Dorado County CoC,45-54,55
2083,2022,CA-525,El Dorado County CoC,55-64,78
2084,2022,CA-525,El Dorado County CoC,65+,45
2085,2022,CA-525,El Dorado County CoC,Invalid,*
2086,2022,CA-525,El Dorado County CoC,Under 18,148
2087,2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",18-24,72
2088,2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",25-34,141
2089,2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",35-44,157
2090,2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",45-54,120
2091,2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",55-64,133
2092,2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",65+,76
2093,2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Under 18,264
2094,2022,CA-527,Tehama County CoC,18-24,43
2095,2022,CA-527,Tehama County CoC,25-34,96
2096,2022,CA-527,Tehama County CoC,35-44,107
2097,2022,CA-527,Tehama County CoC,45-54,88
2098,2022,CA-527,Tehama County CoC,55-64,70
2099,2022,CA-527,Tehama County CoC,65+,29
2100,2022,CA-527,Tehama County CoC,Under 18,218
2101,2022,CA-527,Tehama County CoC,Unknown,52
2102,2022,CA-529,Lake County CoC,18-24,25
2103,2022,CA-529,Lake County CoC,25-34,61
2104,2022,CA-529,Lake County CoC,35-44,60
2105,2022,CA-529,Lake County CoC,45-54,41
2106,2022,CA-529,Lake County CoC,55-64,51
2107,2022,CA-529,Lake County CoC,65+,23
2108,2022,CA-529,Lake County CoC,Under 18,45
2109,2022,CA-529,Lake County CoC,Unknown,*
2110,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",18-24,14
2111,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",25-34,27
2112,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",35-44,37
2113,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",45-54,17
2114,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",55-64,26
2115,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,19
2116,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Invalid,*
2117,2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,61
2118,2022,CA-531,Nevada County CoC,18-24,80
2119,2022,CA-531,Nevada County CoC,25-34,171
2120,2022,CA-531,Nevada County CoC,35-44,183
2121,2022,CA-531,Nevada County CoC,45-54,166
2122,2022,CA-531,Nevada County CoC,55-64,174
2123,2022,CA-531,Nevada County CoC,65+,118
2124,2022,CA-531,Nevada County CoC,Invalid,*
2125,2022,CA-531,Nevada County CoC,Under 18,135
2126,2022,CA-531,Nevada County CoC,Unknown,24
2127,2022,CA-600,Los Angeles County CoC,18-24,7011
2128,2022,CA-600,Los Angeles County CoC,25-34,17261
2129,2022,CA-600,Los Angeles County CoC,35-44,17081
2130,2022,CA-600,Los Angeles County CoC,45-54,13827
2131,2022,CA-600,Los Angeles County CoC,55-64,13321
2132,2022,CA-600,Los Angeles County CoC,65+,5845
2133,2022,CA-600,Los Angeles County CoC,Invalid,15
2134,2022,CA-600,Los Angeles County CoC,Under 18,13511
2135,2022,CA-600,Los Angeles County CoC,Unknown,2726
2136,2022,CA-601,San Diego County CoC,18-24,1960
2137,2022,CA-601,San Diego County CoC,25-34,4158
2138,2022,CA-601,San Diego County CoC,35-44,4332
2139,2022,CA-601,San Diego County CoC,45-54,3797
2140,2022,CA-601,San Diego County CoC,55-64,3996
2141,2022,CA-601,San Diego County CoC,65+,1743
2142,2022,CA-601,San Diego County CoC,Invalid,*
2143,2022,CA-601,San Diego County CoC,Under 18,5144
2144,2022,CA-601,San Diego County CoC,Unknown,207
2145,2022,CA-602,Orange County CoC,18-24,1921
2146,2022,CA-602,Orange County CoC,25-34,3385
2147,2022,CA-602,Orange County CoC,35-44,3209
2148,2022,CA-602,Orange County CoC,45-54,2596
2149,2022,CA-602,Orange County CoC,55-64,2535
2150,2022,CA-602,Orange County CoC,65+,1259
2151,2022,CA-602,Orange County CoC,Invalid,*
2152,2022,CA-602,Orange County CoC,Under 18,4518
2153,2022,CA-602,Orange County CoC,Unknown,3640
2154,2022,CA-603,Santa Barbara County CoC,18-24,287
2155,2022,CA-603,Santa Barbara County CoC,25-34,690
2156,2022,CA-603,Santa Barbara County CoC,35-44,698
2157,2022,CA-603,Santa Barbara County CoC,45-54,573
2158,2022,CA-603,Santa Barbara County CoC,55-64,639
2159,2022,CA-603,Santa Barbara County CoC,65+,345
2160,2022,CA-603,Santa Barbara County CoC,Invalid,*
2161,2022,CA-603,Santa Barbara County CoC,Under 18,842
2162,2022,CA-603,Santa Barbara County CoC,Unknown,*
2163,2022,CA-604,Kern County CoC,18-24,740
2164,2022,CA-604,Kern County CoC,25-34,1495
2165,2022,CA-604,Kern County CoC,35-44,1516
2166,2022,CA-604,Kern County CoC,45-54,1137
2167,2022,CA-604,Kern County CoC,55-64,987
2168,2022,CA-604,Kern County CoC,65+,335
2169,2022,CA-604,Kern County CoC,Invalid,*
2170,2022,CA-604,Kern County CoC,Under 18,2083
2171,2022,CA-604,Kern County CoC,Unknown,*
2172,2022,CA-606,Long Beach CoC (Los Angeles County),18-24,257
2173,2022,CA-606,Long Beach CoC (Los Angeles County),25-34,609
2174,2022,CA-606,Long Beach CoC (Los Angeles County),35-44,679
2175,2022,CA-606,Long Beach CoC (Los Angeles County),45-54,644
2176,2022,CA-606,Long Beach CoC (Los Angeles County),55-64,856
2177,2022,CA-606,Long Beach CoC (Los Angeles County),65+,485
2178,2022,CA-606,Long Beach CoC (Los Angeles County),Under 18,415
2179,2022,CA-606,Long Beach CoC (Los Angeles County),Unknown,16
2180,2022,CA-607,Pasadena CoC (Los Angeles County),18-24,115
2181,2022,CA-607,Pasadena CoC (Los Angeles County),25-34,188
2182,2022,CA-607,Pasadena CoC (Los Angeles County),35-44,187
2183,2022,CA-607,Pasadena CoC (Los Angeles County),45-54,211
2184,2022,CA-607,Pasadena CoC (Los Angeles County),55-64,265
2185,2022,CA-607,Pasadena CoC (Los Angeles County),65+,138
2186,2022,CA-607,Pasadena CoC (Los Angeles County),Under 18,182
2187,2022,CA-607,Pasadena CoC (Los Angeles County),Unknown,80
2188,2022,CA-608,Riverside County CoC,18-24,754
2189,2022,CA-608,Riverside County CoC,25-34,1893
2190,2022,CA-608,Riverside County CoC,35-44,1819
2191,2022,CA-608,Riverside County CoC,45-54,1464
2192,2022,CA-608,Riverside County CoC,55-64,1343
2193,2022,CA-608,Riverside County CoC,65+,599
2194,2022,CA-608,Riverside County CoC,Invalid,*
2195,2022,CA-608,Riverside County CoC,Under 18,2863
2196,2022,CA-608,Riverside County CoC,Unknown,124
2197,2022,CA-609,San Bernardino County CoC,18-24,930
2198,2022,CA-609,San Bernardino County CoC,25-34,1490
2199,2022,CA-609,San Bernardino County CoC,35-44,1499
2200,2022,CA-609,San Bernardino County CoC,45-54,1017
2201,2022,CA-609,San Bernardino County CoC,55-64,1064
2202,2022,CA-609,San Bernardino County CoC,65+,451
2203,2022,CA-609,San Bernardino County CoC,Invalid,*
2204,2022,CA-609,San Bernardino County CoC,Under 18,3308
2205,2022,CA-609,San Bernardino County CoC,Unknown,20
2206,2022,CA-611,Ventura County CoC,18-24,156
2207,2022,CA-611,Ventura County CoC,25-34,406
2208,2022,CA-611,Ventura County CoC,35-44,467
2209,2022,CA-611,Ventura County CoC,45-54,550
2210,2022,CA-611,Ventura County CoC,55-64,642
2211,2022,CA-611,Ventura County CoC,65+,383
2212,2022,CA-611,Ventura County CoC,Invalid,*
2213,2022,CA-611,Ventura County CoC,Under 18,341
2214,2022,CA-611,Ventura County CoC,Unknown,*
2215,2022,CA-612,Glendale CoC (Los Angeles County),18-24,63
2216,2022,CA-612,Glendale CoC (Los Angeles County),25-34,116
2217,2022,CA-612,Glendale CoC (Los Angeles County),35-44,115
2218,2022,CA-612,Glendale CoC (Los Angeles County),45-54,134
2219,2022,CA-612,Glendale CoC (Los Angeles County),55-64,171
2220,2022,CA-612,Glendale CoC (Los Angeles County),65+,103
2221,2022,CA-612,Glendale CoC (Los Angeles County),Under 18,106
2222,2022,CA-613,Imperial County CoC,18-24,188
2223,2022,CA-613,Imperial County CoC,25-34,262
2224,2022,CA-613,Imperial County CoC,35-44,210
2225,2022,CA-613,Imperial County CoC,45-54,132
2226,2022,CA-613,Imperial County CoC,55-64,124
2227,2022,CA-613,Imperial County CoC,65+,63
2228,2022,CA-613,Imperial County CoC,Invalid,*
2229,2022,CA-613,Imperial County CoC,Under 18,868
2230,2022,CA-613,Imperial County CoC,Unknown,21
2231,2022,CA-614,San Luis Obispo County CoC,18-24,168
2232,2022,CA-614,San Luis Obispo County CoC,25-34,495
2233,2022,CA-614,San Luis Obispo County CoC,35-44,471
2234,2022,CA-614,San Luis Obispo County CoC,45-54,379
2235,2022,CA-614,San Luis Obispo County CoC,55-64,358
2236,2022,CA-614,San Luis Obispo County CoC,65+,182
2237,2022,CA-614,San Luis Obispo County CoC,Invalid,*
2238,2022,CA-614,San Luis Obispo County CoC,Under 18,702
2239,2022,CA-614,San Luis Obispo County CoC,Unknown,*
2240,2023,All,California,18-24,25920
2241,2023,All,California,25-34,58233
2242,2023,All,California,35-44,61145
2243,2023,All,California,45-54,48089
2244,2023,All,California,55-64,45124
2245,2023,All,California,65+,22073
2246,2023,All,California,Invalid,97
2247,2023,All,California,Under 18,71716
2248,2023,All,California,Unknown,6980
2249,2023,CA-500,Santa Clara County CoC,18-24,1201
2250,2023,CA-500,Santa Clara County CoC,25-34,2410
2251,2023,CA-500,Santa Clara County CoC,35-44,2607
2252,2023,CA-500,Santa Clara County CoC,45-54,1967
2253,2023,CA-500,Santa Clara County CoC,55-64,1911
2254,2023,CA-500,Santa Clara County CoC,65+,907
2255,2023,CA-500,Santa Clara County CoC,Invalid,*
2256,2023,CA-500,Santa Clara County CoC,Under 18,4546
2257,2023,CA-500,Santa Clara County CoC,Unknown,*
2258,2023,CA-501,San Francisco CoC,18-24,2099
2259,2023,CA-501,San Francisco CoC,25-34,4061
2260,2023,CA-501,San Francisco CoC,35-44,3967
2261,2023,CA-501,San Francisco CoC,45-54,2750
2262,2023,CA-501,San Francisco CoC,55-64,2116
2263,2023,CA-501,San Francisco CoC,65+,919
2264,2023,CA-501,San Francisco CoC,Invalid,*
2265,2023,CA-501,San Francisco CoC,Under 18,4247
2266,2023,CA-501,San Francisco CoC,Unknown,49
2267,2023,CA-502,Alameda County CoC,18-24,1129
2268,2023,CA-502,Alameda County CoC,25-34,2511
2269,2023,CA-502,Alameda County CoC,35-44,2439
2270,2023,CA-502,Alameda County CoC,45-54,2124
2271,2023,CA-502,Alameda County CoC,55-64,2157
2272,2023,CA-502,Alameda County CoC,65+,983
2273,2023,CA-502,Alameda County CoC,Invalid,*
2274,2023,CA-502,Alameda County CoC,Under 18,2309
2275,2023,CA-502,Alameda County CoC,Unknown,*
2276,2023,CA-503,Sacramento County CoC,18-24,1291
2277,2023,CA-503,Sacramento County CoC,25-34,1770
2278,2023,CA-503,Sacramento County CoC,35-44,1919
2279,2023,CA-503,Sacramento County CoC,45-54,1577
2280,2023,CA-503,Sacramento County CoC,55-64,1610
2281,2023,CA-503,Sacramento County CoC,65+,781
2282,2023,CA-503,Sacramento County CoC,Invalid,*
2283,2023,CA-503,Sacramento County CoC,Under 18,4261
2284,2023,CA-503,Sacramento County CoC,Unknown,13
2285,2023,CA-504,Sonoma County CoC,18-24,286
2286,2023,CA-504,Sonoma County CoC,25-34,417
2287,2023,CA-504,Sonoma County CoC,35-44,576
2288,2023,CA-504,Sonoma County CoC,45-54,530
2289,2023,CA-504,Sonoma County CoC,55-64,545
2290,2023,CA-504,Sonoma County CoC,65+,314
2291,2023,CA-504,Sonoma County CoC,Invalid,*
2292,2023,CA-504,Sonoma County CoC,Under 18,635
2293,2023,CA-504,Sonoma County CoC,Unknown,*
2294,2023,CA-505,Contra Costa County CoC,18-24,616
2295,2023,CA-505,Contra Costa County CoC,25-34,1277
2296,2023,CA-505,Contra Costa County CoC,35-44,1448
2297,2023,CA-505,Contra Costa County CoC,45-54,1271
2298,2023,CA-505,Contra Costa County CoC,55-64,1283
2299,2023,CA-505,Contra Costa County CoC,65+,587
2300,2023,CA-505,Contra Costa County CoC,Under 18,1527
2301,2023,CA-506,"Monterey, San Benito Counties CoC",18-24,312
2302,2023,CA-506,"Monterey, San Benito Counties CoC",25-34,491
2303,2023,CA-506,"Monterey, San Benito Counties CoC",35-44,565
2304,2023,CA-506,"Monterey, San Benito Counties CoC",45-54,383
2305,2023,CA-506,"Monterey, San Benito Counties CoC",55-64,370
2306,2023,CA-506,"Monterey, San Benito Counties CoC",65+,225
2307,2023,CA-506,"Monterey, San Benito Counties CoC",Invalid,*
2308,2023,CA-506,"Monterey, San Benito Counties CoC",Under 18,749
2309,2023,CA-506,"Monterey, San Benito Counties CoC",Unknown,*
2310,2023,CA-507,Marin County CoC,18-24,105
2311,2023,CA-507,Marin County CoC,25-34,277
2312,2023,CA-507,Marin County CoC,35-44,312
2313,2023,CA-507,Marin County CoC,45-54,248
2314,2023,CA-507,Marin County CoC,55-64,307
2315,2023,CA-507,Marin County CoC,65+,191
2316,2023,CA-507,Marin County CoC,Under 18,450
2317,2023,CA-507,Marin County CoC,Unknown,24
2318,2023,CA-508,Santa Cruz County CoC,18-24,122
2319,2023,CA-508,Santa Cruz County CoC,25-34,271
2320,2023,CA-508,Santa Cruz County CoC,35-44,310
2321,2023,CA-508,Santa Cruz County CoC,45-54,231
2322,2023,CA-508,Santa Cruz County CoC,55-64,270
2323,2023,CA-508,Santa Cruz County CoC,65+,206
2324,2023,CA-508,Santa Cruz County CoC,Invalid,*
2325,2023,CA-508,Santa Cruz County CoC,Under 18,547
2326,2023,CA-508,Santa Cruz County CoC,Unknown,*
2327,2023,CA-509,Mendocino County CoC,18-24,74
2328,2023,CA-509,Mendocino County CoC,25-34,232
2329,2023,CA-509,Mendocino County CoC,35-44,261
2330,2023,CA-509,Mendocino County CoC,45-54,216
2331,2023,CA-509,Mendocino County CoC,55-64,180
2332,2023,CA-509,Mendocino County CoC,65+,114
2333,2023,CA-509,Mendocino County CoC,Under 18,315
2334,2023,CA-509,Mendocino County CoC,Unknown,*
2335,2023,CA-510,Stanislaus County CoC,18-24,564
2336,2023,CA-510,Stanislaus County CoC,25-34,999
2337,2023,CA-510,Stanislaus County CoC,35-44,1127
2338,2023,CA-510,Stanislaus County CoC,45-54,900
2339,2023,CA-510,Stanislaus County CoC,55-64,865
2340,2023,CA-510,Stanislaus County CoC,65+,322
2341,2023,CA-510,Stanislaus County CoC,Under 18,1653
2342,2023,CA-510,Stanislaus County CoC,Unknown,*
2343,2023,CA-511,San Joaquin County CoC,18-24,590
2344,2023,CA-511,San Joaquin County CoC,25-34,1355
2345,2023,CA-511,San Joaquin County CoC,35-44,1235
2346,2023,CA-511,San Joaquin County CoC,45-54,767
2347,2023,CA-511,San Joaquin County CoC,55-64,732
2348,2023,CA-511,San Joaquin County CoC,65+,373
2349,2023,CA-511,San Joaquin County CoC,Invalid,*
2350,2023,CA-511,San Joaquin County CoC,Under 18,3845
2351,2023,CA-511,San Joaquin County CoC,Unknown,37
2352,2023,CA-512,San Mateo County CoC,18-24,346
2353,2023,CA-512,San Mateo County CoC,25-34,837
2354,2023,CA-512,San Mateo County CoC,35-44,960
2355,2023,CA-512,San Mateo County CoC,45-54,826
2356,2023,CA-512,San Mateo County CoC,55-64,987
2357,2023,CA-512,San Mateo County CoC,65+,682
2358,2023,CA-512,San Mateo County CoC,Under 18,1203
2359,2023,CA-512,San Mateo County CoC,Unknown,34
2360,2023,CA-513,"Kings, Tulare Counties CoC",18-24,383
2361,2023,CA-513,"Kings, Tulare Counties CoC",25-34,763
2362,2023,CA-513,"Kings, Tulare Counties CoC",35-44,867
2363,2023,CA-513,"Kings, Tulare Counties CoC",45-54,692
2364,2023,CA-513,"Kings, Tulare Counties CoC",55-64,521
2365,2023,CA-513,"Kings, Tulare Counties CoC",65+,204
2366,2023,CA-513,"Kings, Tulare Counties CoC",Under 18,1410
2367,2023,CA-514,"Fresno, Madera Counties CoC",18-24,697
2368,2023,CA-514,"Fresno, Madera Counties CoC",25-34,1875
2369,2023,CA-514,"Fresno, Madera Counties CoC",35-44,2533
2370,2023,CA-514,"Fresno, Madera Counties CoC",45-54,2083
2371,2023,CA-514,"Fresno, Madera Counties CoC",55-64,1727
2372,2023,CA-514,"Fresno, Madera Counties CoC",65+,613
2373,2023,CA-514,"Fresno, Madera Counties CoC",Invalid,*
2374,2023,CA-514,"Fresno, Madera Counties CoC",Under 18,1490
2375,2023,CA-514,"Fresno, Madera Counties CoC",Unknown,97
2376,2023,CA-515,Placer County CoC,18-24,207
2377,2023,CA-515,Placer County CoC,25-34,454
2378,2023,CA-515,Placer County CoC,35-44,539
2379,2023,CA-515,Placer County CoC,45-54,398
2380,2023,CA-515,Placer County CoC,55-64,363
2381,2023,CA-515,Placer County CoC,65+,172
2382,2023,CA-515,Placer County CoC,Invalid,*
2383,2023,CA-515,Placer County CoC,Under 18,373
2384,2023,CA-515,Placer County CoC,Unknown,*
2385,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,145
2386,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,357
2387,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,435
2388,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,302
2389,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,346
2390,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,165
2391,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Invalid,*
2392,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,563
2393,2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,20
